,repo,developer_random_id,commit,addition,deletion,days_since_last_commit,days_first_to_last_commit,files,commit_messages_length,days_worked,files_blamed,issues,pulls_created,merges,repo_developer_count,repo_language_count,repo_ruby_used,repo_c_used,repo_cpp_used,repo_cs_used,repo_java_used,repo_js_used,repo_python_used,repo_html_used,repo_php_used,repo_others_used,author
1181,saltstack/salt,salt_101,0.000387747,0.000723163,0.000723163,0.343035343,0.104495747,0.003516484,0.001085587,0.003799392,0.0,0.0,0.008750994,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1182,saltstack/salt,salt_176,0.000258498,5.36e-05,5.36e-05,0.487872488,0.0,0.0,0.000520707,0.0,0.0,0.0,0.0,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1183,saltstack/salt,salt_107,0.000646245,0.000991001,0.000991001,0.203742204,0.159781288,0.006593407,0.000728187,0.006838906,0.0,0.0,0.0,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1184,saltstack/salt,salt_3,0.000258498,0.000241054,0.000241054,0.342342342,0.012758202,0.00043956,0.001716058,0.003799392,0.0,0.0,0.002386635,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1185,saltstack/salt,salt_71,0.000258498,0.000160703,0.000160703,0.13028413,0.52855407,0.002197802,7.36e-05,0.000759878,0.0,0.0,0.00318218,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1186,saltstack/salt,salt_182,0.000258498,0.000696379,0.000696379,0.678447678,0.024301337,0.007472527,0.000615746,0.003039514,0.00102145,0.0,0.007159905,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1187,saltstack/salt,salt_143,0.000258498,0.000187487,0.000187487,0.002079002,0.097205346,0.003516484,0.00081921,0.004559271,0.0,0.0,0.009546539,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1188,saltstack/salt,salt_185,0.000258498,0.000160703,0.000160703,0.062370062,0.116038882,0.000879121,0.000436377,0.001519757,0.0,0.0,0.005568815,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1189,saltstack/salt,salt_70,0.000258498,5.36e-05,5.36e-05,0.070686071,0.004860267,0.001758242,0.000693384,0.000759878,0.0,0.0,0.003977725,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1190,saltstack/salt,salt_201,0.000258498,0.000374973,0.000374973,0.072072072,0.020656136,0.005274725,0.000515353,0.005319149,0.0,0.0,0.0,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1191,saltstack/salt,salt_162,0.000129249,0.000133919,0.000133919,0.302148302,0.269744836,0.002637363,0.000730864,0.006838906,0.0,0.0,0.00636436,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1192,saltstack/salt,salt_42,0.000129249,0.000187487,0.000187487,0.051282051,0.004252734,0.00043956,0.000587636,0.002279635,0.0,0.0,0.000795545,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1193,saltstack/salt,salt_183,0.001292491,0.000133919,0.000133919,0.026334026,0.380315917,0.012307692,0.001107005,0.010638298,0.0,0.0,0.015115354,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1194,saltstack/salt,salt_29,0.000129249,0.000508892,0.000508892,0.623700624,0.190157959,0.010549451,0.00070677,0.004559271,0.000510725,0.0,0.009546539,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1195,saltstack/salt,salt_88,0.000129249,0.000267838,0.000267838,0.252945253,0.121506683,0.003956044,0.001040076,0.003799392,0.0,0.0,0.005568815,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1196,saltstack/salt,salt_186,0.000258498,0.000830298,0.000830298,0.085932086,0.408262454,0.004835165,0.000686691,0.002279635,0.0,0.0,0.00636436,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1197,saltstack/salt,salt_35,0.000387747,0.000669595,0.000669595,0.130977131,0.431956258,0.002637363,0.001212752,0.003039514,0.0,0.0,0.0,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1198,saltstack/salt,salt_123,0.002067985,0.005303193,0.005303193,0.004158004,0.321385176,0.012307692,0.001220784,0.008358663,0.0,0.0,0.014319809,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1199,saltstack/salt,salt_109,0.001033993,0.000589244,0.000589244,0.0,0.362697448,0.004835165,0.001434956,0.007598784,0.0,0.0,0.007955449,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1200,saltstack/salt,salt_204,0.000775494,0.000991001,0.000991001,0.367983368,0.166464156,0.003516484,0.001412201,0.004559271,0.0,0.0,0.005568815,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1201,saltstack/salt,salt_121,0.0,0.000348189,0.000348189,0.253638254,0.0036452,0.000879121,0.000392204,0.001519757,0.0,0.0,0.0,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1202,saltstack/salt,salt_33,0.000258498,0.000669595,0.000669595,0.308385308,0.131227217,0.002637363,0.000456455,0.002279635,0.0,0.0,0.00636436,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1203,saltstack/salt,salt_65,0.0,5.36e-05,5.36e-05,0.074844075,0.104495747,0.00043956,0.000455117,0.005319149,0.0,0.0,0.0,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1204,saltstack/salt,salt_158,0.0,0.004928219,0.004928219,0.815661816,0.006075334,0.068131868,0.000368109,0.002279635,0.0,0.0,0.0,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1205,saltstack/salt,salt_156,0.0,0.0,0.0,0.065142065,0.044957473,0.00043956,0.000551494,0.000759878,0.0,0.0,0.0,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1206,saltstack/salt,salt_209,0.0,0.0,0.0,0.204435204,0.114823815,0.001318681,0.000373463,0.003799392,0.0,0.0,0.003977725,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1207,saltstack/salt,salt_55,0.0,2.68e-05,2.68e-05,0.066528067,0.407047388,0.000879121,0.001089603,0.003799392,0.0,0.0,0.005568815,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1208,saltstack/salt,salt_119,0.0,0.0,0.0,0.387387387,0.154313487,0.002197802,0.000381495,0.003799392,0.0,0.0,0.007159905,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1209,saltstack/salt,salt_172,0.0,0.0,0.0,0.031878032,0.198055893,0.00043956,0.0,0.0,0.0,0.0,0.002386635,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1210,saltstack/salt,salt_137,0.000387747,0.000508892,0.000508892,0.261261261,0.007290401,0.00043956,0.00047118,0.0,0.0,0.0,0.00318218,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1211,saltstack/salt,salt_86,0.000258498,0.00056246,0.00056246,0.106029106,0.15127582,0.001318681,6.16e-05,0.001519757,0.0,0.0,0.003977725,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1212,saltstack/salt,salt_184,0.001163242,0.00190165,0.00190165,0.164241164,0.218712029,0.006593407,0.002002514,0.008358663,0.0,0.0,0.016706444,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1213,saltstack/salt,salt_118,0.0,0.0,0.0,0.134442134,0.211421628,0.001318681,0.000369448,0.000759878,0.0,0.0,0.0,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1214,saltstack/salt,salt_141,0.000258498,0.000508892,0.000508892,0.067221067,0.212029162,0.001758242,0.000372125,0.004559271,0.0,0.0,0.0,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1215,saltstack/salt,salt_28,0.001292491,0.000991001,0.000991001,0.791406791,0.093560146,0.012747253,0.00084732,0.006838906,0.0,0.0,0.014319809,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1216,saltstack/salt,salt_174,0.000129249,0.000616027,0.000616027,0.337491337,0.329890644,0.004835165,0.000659919,0.004559271,0.0,0.0,0.007955449,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1217,saltstack/salt,salt_108,0.000129249,0.000482108,0.000482108,0.09009009,0.404009721,0.001758242,0.000722833,0.003039514,0.0,0.0,0.005568815,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1218,saltstack/salt,salt_152,0.000129249,0.000133919,0.000133919,0.0,0.108748481,0.002197802,0.000710785,0.003799392,0.0,0.0,0.00318218,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1219,saltstack/salt,salt_74,0.000129249,0.000616027,0.000616027,0.032571033,0.023693803,0.003076923,0.000895509,0.006079027,0.003064351,0.0,0.003977725,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1220,saltstack/salt,salt_19,0.000646245,0.000455325,0.000455325,0.550935551,0.037059538,0.001758242,0.000758974,0.003039514,0.0,0.0,0.0,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1221,saltstack/salt,salt_130,0.000646245,0.000642811,0.000642811,0.503811504,0.117861482,0.003516484,0.00044307,0.006838906,0.0,0.0,0.002386635,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1222,saltstack/salt,salt_205,0.000129249,0.00077673,0.00077673,0.390852391,0.118469016,0.003076923,0.001066847,0.003799392,0.0,0.0,0.0,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1223,saltstack/salt,salt_179,0.000516996,0.001982001,0.001982001,0.097020097,0.715674362,0.004395604,0.000875431,0.003039514,0.0,0.0,0.027844073,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1224,saltstack/salt,salt_115,0.000387747,0.00056246,0.00056246,0.072072072,0.291616039,0.002637363,0.000789761,0.002279635,0.0,0.0,0.0,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1225,saltstack/salt,salt_23,0.001550989,0.016364903,0.016364903,0.02009702,0.813487242,0.006593407,0.002331804,0.011398176,0.0,0.0,0.0,0.0,1455,18,0,1,0,1,0,0,1,1,0,1,0
1226,sass/sass,sass_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,3,0,0,0,0,0,1,0,0,0,1,1
1227,symfony/symfony,symfony_79,0.998980008,0.999823109,0.999823109,0.0,1.0,0.999837027,0.999939454,0.999469214,0.488503429,0.5,0.790945406,1.0,1544,8,0,0,0,0,0,1,0,1,1,1,1
1228,symfony/symfony,symfony_40,0.168094655,0.152869171,0.152869171,0.000456621,0.414087948,0.243970013,0.338976054,0.224522293,1.0,0.214285714,1.0,0.065526316,1544,8,0,0,0,0,0,1,0,1,1,1,1
1229,symfony/symfony,symfony_216,0.226030192,0.967275172,0.967275172,0.043378995,0.892100977,0.761571056,0.079487045,0.173036093,0.032674466,1.0,0.472703063,0.005789474,1544,8,0,0,0,0,0,1,0,1,1,1,1
1230,symfony/symfony,symfony_236,0.089555284,0.05462393,0.05462393,0.040182648,0.699511401,0.135756193,0.042162159,0.158174098,0.148043566,0.0,0.415446072,0.007631579,1544,8,0,0,0,0,0,1,0,1,1,1,1
1231,symfony/symfony,symfony_81,0.079763362,0.157751362,0.157751362,0.001826484,0.509364821,0.105932203,0.046460938,0.120488323,0.105687777,0.023809524,0.569906791,0.002368421,1544,8,0,0,0,0,0,1,0,1,1,1,1
1232,symfony/symfony,symfony_253,0.074051408,0.049741739,0.049741739,0.121461187,0.870521173,0.121740548,0.018617951,0.081740977,0.019766035,0.047619048,0.21171771,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,1
1233,symfony/symfony,symfony_242,0.065891473,0.039305172,0.039305172,0.01369863,0.841205212,0.111147327,0.024093711,0.110934183,0.004840662,0.142857143,0.298268975,0.001578947,1544,8,0,0,0,0,0,1,0,1,1,1,1
1234,symfony/symfony,symfony_206,0.05875153,0.04776056,0.04776056,0.512785388,0.522801303,0.133474576,0.016293344,0.069532909,0.0,0.047619048,0.213049268,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1235,symfony/symfony,symfony_158,0.049571603,0.070544117,0.070544117,0.001826484,0.825325733,0.198011734,0.015443863,0.082271762,0.003227108,0.0,0.2689747,0.000263158,1544,8,0,0,0,0,0,1,0,1,1,1,1
1236,symfony/symfony,symfony_240,0.072419421,0.090603552,0.090603552,0.608219178,0.339576547,0.080019557,0.011532213,0.044585987,0.000403388,0.0,0.311584554,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1237,symfony/symfony,symfony_33,0.038963688,0.018325904,0.018325904,0.068949772,0.824104235,0.051173403,0.020591206,0.044585987,0.013311819,0.0,0.143808256,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,1
1238,symfony/symfony,symfony_111,0.055079559,0.117561735,0.117561735,0.524657534,0.413680782,0.1386897,0.013443087,0.078556263,0.0,0.142857143,0.129161119,0.000789474,1544,8,0,0,0,0,0,1,0,1,1,1,0
1239,symfony/symfony,symfony_45,0.033047736,0.048609637,0.048609637,0.162557078,0.854641694,0.165091265,0.005319808,0.041401274,0.000806777,0.0,0.106524634,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1240,symfony/symfony,symfony_122,0.030191758,0.027418099,0.027418099,0.505936073,0.292345277,0.04351369,0.007928798,0.042462845,0.000403388,0.0,0.0,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1241,symfony/symfony,symfony_138,0.027947776,0.013691361,0.013691361,0.043835616,0.596091205,0.032268579,0.008225107,0.044055202,0.003227108,0.0,0.189081225,0.000263158,1544,8,0,0,0,0,0,1,0,1,1,1,1
1242,symfony/symfony,symfony_69,0.027947776,0.019033468,0.019033468,0.005022831,0.857899023,0.044328553,0.018241831,0.053078556,0.022589754,0.095238095,0.218375499,0.002368421,1544,8,0,0,0,0,0,1,0,1,1,1,1
1243,symfony/symfony,symfony_239,0.027335781,0.012842284,0.012842284,0.172146119,0.715390879,0.036831812,0.006492202,0.042993631,0.000403388,0.0,0.105193076,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,1
1244,symfony/symfony,symfony_19,0.024275806,0.0160617,0.0160617,0.008675799,0.830211726,0.041395046,0.012055112,0.032908705,0.037111739,0.047619048,0.114513981,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,1
1245,symfony/symfony,symfony_238,0.020807834,0.00919833,0.00919833,0.569406393,0.344055375,0.023142112,0.005295039,0.022823779,0.0,0.0,0.0,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1246,symfony/symfony,symfony_164,0.023255814,0.023668011,0.023668011,0.573972603,0.430781759,0.038298566,0.007532495,0.041401274,0.000403388,0.0,0.078561917,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1247,symfony/symfony,symfony_204,0.019787842,0.03307861,0.03307861,0.508675799,0.472312704,0.042535854,0.008649848,0.026008493,0.0,0.0,0.046604527,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1248,symfony/symfony,symfony_54,0.022643819,0.012276233,0.012276233,0.001826484,0.5252443,0.032757497,0.009467221,0.059978769,0.002823719,0.0,0.197070573,0.000263158,1544,8,0,0,0,0,0,1,0,1,1,1,1
1249,symfony/symfony,symfony_27,0.02998776,0.044682658,0.044682658,0.165753425,0.651872964,0.04351369,0.006282125,0.037154989,0.006857604,0.0,0.254327563,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1250,symfony/symfony,symfony_232,0.020195838,0.036899455,0.036899455,0.452968037,0.269543974,0.062418514,0.004756545,0.024946921,0.008471158,0.0,0.117177097,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1251,symfony/symfony,symfony_5,0.018359853,0.009481356,0.009481356,0.014611872,0.674267101,0.033409387,0.01651443,0.038747346,0.111738604,0.0,0.147802929,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,1
1252,symfony/symfony,symfony_124,0.026927785,0.08398783,0.08398783,0.016438356,0.829397394,0.081323338,0.011012983,0.038747346,0.000806777,0.0,0.17976032,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1253,symfony/symfony,symfony_77,0.021419829,0.019847166,0.019847166,0.066210046,0.791123779,0.044980443,0.005884905,0.042462845,0.004033885,0.0,0.169107856,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1254,symfony/symfony,symfony_224,0.022031824,0.018361282,0.018361282,0.003652968,0.525651466,0.068122555,0.004677651,0.049363057,0.006454215,0.0,0.181091877,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1255,symfony/symfony,symfony_18,0.011627907,0.009693625,0.009693625,0.886757991,0.189332248,0.021838331,0.004832686,0.015923567,0.0,0.0,0.010652463,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1256,symfony/symfony,symfony_262,0.012851897,0.012170098,0.012170098,0.001369863,0.113599349,0.001140808,0.0047859,0.0,0.022993142,0.0,0.114513981,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1257,symfony/symfony,symfony_66,0.010607915,0.007818581,0.007818581,0.521917808,0.288680782,0.027053455,0.002073248,0.012738854,0.0,0.0,0.045272969,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1258,symfony/symfony,symfony_221,0.00999592,0.00254723,0.00254723,0.860730594,0.19218241,0.010104302,0.003025474,0.01910828,0.0,0.0,0.023968043,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1259,symfony/symfony,symfony_167,0.009383925,0.011321022,0.011321022,0.02739726,0.80252443,0.015645372,0.00315574,0.012208068,0.0,0.0,0.042609854,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1260,symfony/symfony,symfony_58,0.009383925,0.02388028,0.02388028,0.094977169,0.425081433,0.037157757,0.001698045,0.016985138,0.000403388,0.0,0.087882823,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1261,symfony/symfony,symfony_121,0.016115871,0.229710606,0.229710606,0.643378995,0.269136808,0.323826597,0.004367581,0.018577495,0.005647438,0.0,0.0,0.000263158,1544,8,0,0,0,0,0,1,0,1,1,1,0
1262,symfony/symfony,symfony_159,0.009587923,0.003537819,0.003537819,0.570319635,0.407980456,0.007496741,0.002654858,0.010615711,0.0,0.0,0.026631158,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1263,symfony/symfony,symfony_83,0.009179927,0.003891601,0.003891601,0.714611872,0.181596091,0.013200782,0.00195399,0.01433121,0.001210165,0.0,0.074567244,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1264,symfony/symfony,symfony_210,0.008567931,0.004351518,0.004351518,0.883105023,0.174267101,0.016297262,0.00300621,0.017515924,0.0,0.0,0.009320905,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1265,symfony/symfony,symfony_190,0.00877193,0.006403453,0.006403453,0.406849315,0.478420195,0.013200782,0.002806224,0.015392781,0.002016942,0.0,0.050599201,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1266,symfony/symfony,symfony_4,0.007139943,0.002405717,0.002405717,0.257534247,0.441775244,0.00994133,0.001483381,0.01910828,0.000403388,0.0,0.091877497,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1267,symfony/symfony,symfony_173,0.009179927,0.008844548,0.008844548,0.056621005,0.822068404,0.010430248,0.002506245,0.016454352,0.0,0.0,0.042609854,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1268,symfony/symfony,symfony_254,0.006323949,0.009622868,0.009622868,0.563926941,0.291938111,0.037483703,0.001386141,0.015923567,0.0,0.0,0.07723036,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1269,symfony/symfony,symfony_208,0.006119951,0.003290172,0.003290172,0.003196347,0.063925081,0.01303781,0.028801635,0.013800425,0.093989512,0.119047619,0.07057257,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1270,symfony/symfony,symfony_174,0.005711954,0.001238237,0.001238237,0.775342466,0.102605863,0.003911343,0.001744831,0.005838641,0.0,0.0,0.030625832,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1271,symfony/symfony,symfony_100,0.005507956,0.003148659,0.003148659,0.023744292,0.721498371,0.010267275,0.001212758,0.012738854,0.002420331,0.0,0.046604527,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1272,symfony/symfony,symfony_113,0.005507956,0.007075639,0.007075639,0.577625571,0.211319218,0.029172099,0.001583374,0.011677282,0.0,0.0,0.039946738,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1273,symfony/symfony,symfony_219,0.005303958,0.00410387,0.00410387,0.909589041,0.035830619,0.014504563,0.002388822,0.005838641,0.0,0.0,0.0,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1274,symfony/symfony,symfony_148,0.005099959,0.006509587,0.006509587,0.094977169,0.71009772,0.017601043,0.001452191,0.013800425,0.000806777,0.0,0.053262317,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1275,symfony/symfony,symfony_37,0.005099959,0.003785467,0.003785467,0.005022831,0.448289902,0.015319426,0.001781526,0.013800425,0.007260992,0.0,0.047936085,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1276,symfony/symfony,symfony_247,0.004895961,0.00116748,0.00116748,0.011415525,0.78257329,0.004074316,0.001914544,0.010084926,0.0,0.0,0.034620506,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1277,symfony/symfony,symfony_29,0.008363933,0.008101606,0.008101606,0.1456621,0.720276873,0.021349413,0.001657681,0.016454352,0.0,0.0,0.058588549,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1278,symfony/symfony,symfony_14,0.004895961,0.00431614,0.00431614,0.166666667,0.686482085,0.007985658,0.001500811,0.011677282,0.0,0.0,0.03195739,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1279,symfony/symfony,symfony_63,0.005303958,0.007111017,0.007111017,0.005022831,0.116449511,0.013852673,1.47e-05,0.011146497,0.001210165,0.0,0.0,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1280,symfony/symfony,symfony_49,0.004691962,0.003467063,0.003467063,0.240639269,0.551302932,0.015645372,0.001510902,0.010084926,0.000806777,0.0,0.093209055,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1281,symfony/symfony,symfony_80,0.004691962,0.001202859,0.001202859,0.133333333,0.711726384,0.004563233,0.001641168,0.008492569,0.000806777,0.0,0.042609854,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1282,symfony/symfony,symfony_13,0.007343941,0.003537819,0.003537819,0.005022831,0.23004886,0.009289439,0.001405405,0.011146497,0.0314643,0.0,0.093209055,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1283,symfony/symfony,symfony_200,0.004487964,0.000919833,0.000919833,0.491324201,0.399837134,0.002607562,0.001370545,0.011677282,0.0,0.0,0.027962716,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1284,symfony/symfony,symfony_213,0.005303958,0.00254723,0.00254723,0.763013699,0.188925081,0.006355932,0.001840237,0.010084926,0.0,0.0,0.022636485,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1285,symfony/symfony,symfony_120,0.004283966,0.009552112,0.009552112,0.005022831,0.505700326,0.022816167,0.00200628,0.012208068,0.003227108,0.0,0.0,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1286,symfony/symfony,symfony_132,0.004283966,0.001485884,0.001485884,0.689041096,0.141693811,0.00684485,0.001294404,0.011146497,0.0,0.0,0.042609854,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1287,symfony/symfony,symfony_229,0.004283966,0.002122692,0.002122692,0.110502283,0.608306189,0.006681877,0.000976995,0.010615711,0.0,0.0,0.042609854,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1288,symfony/symfony,symfony_53,0.004079967,0.001981179,0.001981179,1.0,0.033794788,0.007822686,0.001199915,0.005307856,0.0,0.0,0.0,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1289,symfony/symfony,symfony_194,0.004079967,0.001662775,0.001662775,0.589041096,0.26262215,0.004889179,0.001263214,0.007430998,0.0,0.0,0.0,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1290,symfony/symfony,symfony_201,0.006935945,0.012771528,0.012771528,0.248401826,0.303338762,0.048891786,0.001641168,0.013269639,0.006454215,0.0,0.065246338,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1291,symfony/symfony,symfony_171,0.003875969,0.003219416,0.003219416,0.027853881,0.68281759,0.010104302,0.002537435,0.010084926,0.003630496,0.0,0.050599201,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1292,symfony/symfony,symfony_157,0.004283966,0.010542701,0.010542701,0.455707763,0.416938111,0.023142112,0.001059558,0.006900212,0.0,0.0,0.037283622,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1293,symfony/symfony,symfony_260,0.004487964,0.008738414,0.008738414,0.001826484,0.458469055,0.011571056,0.001449439,0.010084926,0.000403388,0.0,0.042609854,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1294,symfony/symfony,symfony_31,0.004283966,0.006474209,0.006474209,0.142922374,0.699104235,0.007170795,0.001443935,0.013269639,0.0,0.0,0.042609854,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1295,symfony/symfony,symfony_263,0.003671971,0.003573197,0.003573197,0.008219178,0.549267101,0.011734029,0.002045727,0.008492569,0.012101654,0.0,0.037283622,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1296,symfony/symfony,symfony_198,0.003467972,0.001485884,0.001485884,0.647945205,0.320846906,0.006355932,0.000898102,0.005307856,0.0,0.0,0.018641811,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1297,symfony/symfony,symfony_109,0.003671971,0.002334961,0.002334961,0.57260274,0.191775244,0.004237288,0.000963235,0.009023355,0.000403388,0.0,0.029294274,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1298,symfony/symfony,symfony_57,0.003263974,0.002264204,0.002264204,0.437442922,0.407980456,0.006355932,0.001089831,0.006369427,0.0,0.0,0.014647137,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1299,symfony/symfony,symfony_156,0.008159935,0.012806906,0.012806906,0.288127854,0.679560261,0.016623207,0.002331945,0.01433121,0.0,0.0,0.033288948,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1300,symfony/symfony,symfony_118,0.003263974,0.002334961,0.002334961,0.897260274,0.034609121,0.007333768,0.001228354,0.002123142,0.0,0.0,0.007989348,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1301,symfony/symfony,symfony_130,0.004895961,0.002193448,0.002193448,0.142465753,0.584690554,0.008474576,0.001683367,0.011677282,0.018555869,0.0,0.03861518,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1302,symfony/symfony,symfony_266,0.003263974,0.003360928,0.003360928,0.378538813,0.5,0.014830508,0.000598123,0.007430998,0.0,0.0,0.015978695,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1303,symfony/symfony,symfony_197,0.004283966,0.00293639,0.00293639,0.638356164,0.330618893,0.009126467,0.001377884,0.010084926,0.0,0.0,0.022636485,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1304,symfony/symfony,symfony_189,0.003059976,0.000742942,0.000742942,0.128767123,0.493078176,0.004074316,0.000302731,0.006900212,0.0,0.0,0.0,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1305,symfony/symfony,symfony_112,0.006935945,0.003926979,0.003926979,0.708675799,0.348127036,0.007007823,0.002055818,0.00955414,0.0,0.0,0.026631158,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
1306,symfony/symfony,symfony_207,0.003875969,0.006686478,0.006686478,0.568493151,0.337540717,0.000325945,0.001489803,0.001061571,0.0,0.0,0.021304927,0.0,1544,8,0,0,0,0,0,1,0,1,1,1,0
